Row,iCD_PC1,iCD_PC2,iCD_PC3,iCD_PC4,iCD_PC5,iCD_PC6,iCD_PC7,iCD_PC8,iCD_PC9,iCD_PC10,iCD_PC11,iCD_PC12,iCD_PC13,iCD_PC14,iCD_PC15,iCD_PC16
ITPKA,0.006407324,-0.02223015,-0.023728406,0.007036301,-0.015191128,0.025436003,-0.026496567,-0.021120621,0.019305924,-0.010277889,-0.014075978,0.018392288,-7.83E-05,-0.009765019,-0.017039016,0.004990391
ITPKC,0.003411692,-0.020594905,-0.02172129,0.011598497,0.023412349,-0.032620668,-0.019591685,-0.003042124,0.014369128,-0.013623323,0.001423025,-0.010331847,0.030748331,-0.00654615,-0.004245356,-0.004285747
ITPRIPL2,-0.027054817,0.024567814,-0.00527686,-0.017164701,0.006510093,0.004751944,-0.011034989,0.019527585,-0.00576432,0.023213069,0.003356425,0.017830051,-0.01138771,-0.010001605,0.02624875,0.024942307
ITSN1,-0.004820935,0.007642097,-0.024140395,-0.013451884,-0.025272472,-0.003938875,0.000654075,0.017519546,0.026573631,0.0121634,0.023577986,0.017635121,-0.019106811,0.000156969,-0.008678362,-0.045035286
JAG1,-0.020506761,0.034617642,-0.007841997,-0.017047583,0.001054004,-0.009464086,-0.012916442,0.017648263,-0.010689704,0.002084994,-0.002088466,-0.011502307,-0.005974917,-0.002145012,0.009107869,0.034051215
JAK2,-0.034845798,-0.003148242,-0.000936312,-0.012975494,-0.00931657,0.01057744,0.016790176,0.010319462,0.023803702,0.006193714,0.024212019,0.006376065,0.012963627,-0.004051816,-0.00392361,-0.001331501
JAML,-0.018059749,-0.014741811,0.012335761,0.0021565,-0.014586428,0.045924372,0.000760043,0.016631034,0.009120843,-0.00807587,-0.013554575,0.025690773,-0.000474172,-0.019669471,-0.001012817,0.02192451
JCHAIN,0.020146897,-0.006694623,0.005352252,-0.005307339,-0.018480888,-0.027007109,-0.012315576,0.03111409,0.012417578,0.021437561,-0.004047606,-0.022280276,0.014640669,0.034140452,0.001083807,0.000146464
JRK,-0.005034365,-0.041769261,-0.010304753,0.018203836,0.010181297,-0.001495624,-0.021562308,0.002042807,-0.017652776,0.002860985,-0.008065241,-0.011267787,0.019117081,0.006897946,0.017619307,-0.015728112
KALRN,0.026165374,-0.004283379,-0.027576119,-0.006667338,0.011238446,-0.014788498,-0.002143818,0.014153751,-0.002663217,0.020344938,0.014924638,-0.00619258,0.014385855,-0.033113349,-0.009345781,0.003623977
KANK1,-0.009628426,-0.015996043,-0.001473913,0.030313278,-0.036168502,-0.012905531,-0.030433575,0.014607096,0.020813794,0.008631618,-0.000371236,0.01175314,-0.012141492,-0.000421312,-0.007170718,-0.004339152
KANSL1L,-0.009100561,-0.014509704,0.001998772,0.047962662,-0.007618651,-0.010336796,0.00768683,-0.003090762,0.036739383,-0.01051103,-0.01360917,0.010615274,0.002042569,0.012870495,0.004794909,-0.000466896
KARS,-0.019953553,0.016784176,-0.014123544,0.02170396,0.033702041,0.013349737,0.019161095,-0.004232884,0.025590984,-0.004205543,0.007264262,0.007470659,0.007835562,0.015681386,0.015134589,-0.00381947
KAT2A,0.001880473,-0.019308517,-0.008210866,-0.013118693,-0.014266452,0.010639167,-0.01528432,0.015920722,-0.023359419,0.05307909,0.005814814,0.026067468,0.000434094,-0.01997406,-0.038261627,0.009666068
KBTBD11,-0.020482528,-0.015939584,-0.004491402,-0.009649723,-0.019436644,0.007180506,-0.016666039,0.012770547,0.027219893,-0.013258916,0.030243546,0.02105127,-0.019068656,-0.006350543,-0.025295733,-0.006102045
KCNA5,0.014471799,0.036725458,-0.026732303,0.019230389,0.008972323,0.002562317,0.014672378,-0.003275915,0.001133347,0.009215779,0.001575175,0.001805535,0.00063123,0.003203484,-0.016998691,-0.006687345
KCNIP2,-0.004038206,-0.022025766,0.024464829,-0.015490975,0.008808013,-0.012855035,0.011556974,0.003486625,0.008053171,-0.012305541,-0.039019005,-0.027863113,-0.021230634,-0.011696239,-0.017645679,0.001570982
KCNIP4,-0.011356641,-0.016464523,0.006376054,0.017774317,0.007692347,0.021894969,0.02390331,0.006416335,0.020458072,0.002686982,-0.021196877,0.025545035,0.028922082,-0.017056429,0.015662096,0.020187926
KCNJ13,0.034031209,-0.002970753,0.000358438,0.00338749,0.014951321,-0.015741247,-0.005206933,0.012916766,0.007819908,-0.012454593,0.017633941,0.008587742,0.025312125,-0.00692389,-0.009179386,0.009951342
KCNJ15,-0.027497743,0.013455965,0.009315168,-0.02715969,0.026985649,-0.010130882,0.002166046,0.029115676,0.005484347,-0.008718212,0.013919823,-0.002375562,-0.005251727,-0.002696025,-0.000208164,0.001449217
KCNJ16,0.017147834,0.011064874,-0.000666907,0.004953973,0.015145854,0.005646906,0.029657843,0.003262782,-0.023656977,-0.005004776,-0.024502672,0.003591671,-0.019647478,-0.035053093,-0.002087542,0.007605936
KCNK1,-0.021386127,0.015325988,-0.029571048,0.003597295,-0.017893612,0.001317598,0.009384528,0.002934486,-0.00183009,0.031009773,-0.022785202,-0.009961931,0.010935734,-0.020373171,-0.011883419,-0.013893905
KCNK2,0.021783071,0.008567027,0.018617814,0.014242692,-0.004063917,0.003939457,0.020127404,0.000112975,0.021780708,0.017877689,0.029554211,0.028203674,-0.026389432,0.020759016,0.023475531,-0.009850868
KCNMA1,-0.013888083,0.002427737,0.000705416,0.020268219,-0.000337782,-0.000431535,0.008965104,0.03102477,0.000500931,-0.038220357,-0.025682779,0.021271468,-0.015048618,-0.023884528,-0.007961935,0.019030551
KCNU1,-0.005969201,-0.020477731,-0.024043487,-0.021867438,0.031334234,0.004477664,-0.017088224,-0.013513901,0.006407703,0.027052511,-0.007174209,0.004889429,-0.004515311,-0.009544616,-0.014637072,0.011945261
KCTD1,-0.024683915,0.001407471,-0.021370192,-0.000879275,-0.017302184,-0.010578049,-0.0100298,-0.020830113,-0.027189328,0.00781797,0.024321385,-0.033514092,-0.005923316,0.008699134,-0.022360602,-0.018520523
KCTD12,-0.030422153,-0.009243006,0.030291125,0.000480827,0.00370685,0.014079642,-0.015307156,0.008863336,-0.001702398,-0.010694281,0.00304296,-0.007843273,0.00540423,-0.010597794,0.015348163,0.014250657
KCTD17,-0.001354036,-0.012203643,0.023463725,0.001238641,0.013674292,-0.014380499,-0.005823802,0.036602507,0.017024409,0.010862471,-0.00245145,0.053541003,0.006248016,0.005664696,-0.018618642,0.015498208
KCTD21,-0.008172574,0.035174012,-0.028465408,0.013900926,-0.006750072,0.01019864,-0.019755663,0.007385389,0.005697379,-0.003833373,-0.008368113,0.016842146,0.006143291,0.012526287,0.030202289,-9.18E-06
KCTD3,-0.007473086,0.013014469,0.010996598,0.005955676,-0.045995093,0.002302588,-0.0151634,-0.044129544,-0.012789522,0.019350537,-0.01015617,0.002676547,0.003660641,-0.008427565,0.002915397,-0.009086465
KDF1,0.008666847,-0.0260935,0.014515507,-0.000852719,-0.033025248,-0.035579379,-0.003149023,0.001678568,-0.005173969,-0.021445093,0.011594469,0.027950663,-0.002601568,-0.002126307,-0.006786866,-0.0042388
KERA,-0.006154303,0.004580311,-0.029027447,0.027654448,0.004539285,-0.004529633,0.017016008,-0.011450794,0.026338834,0.00386704,0.009530508,-0.019258911,0.032229023,0.0169073,-0.01796095,0.018216556
KHDRBS1,-0.008995625,0.029712864,0.017825818,0.030609455,0.013882898,0.025099128,0.003480405,-0.016734232,0.00231322,0.002271358,0.01318183,0.011809405,-0.00613334,-0.001998017,-0.022169999,0.003280773
KHDRBS3,-0.007308758,-0.025484348,-0.005520212,0.002110299,0.037210912,0.0193756,-0.024417624,-0.018766048,0.013571507,-0.007234286,-0.011140033,0.033477373,-0.005239215,-0.011304745,0.00670826,0.005528358
KHK,0.040484618,-0.003248115,0.007432853,-0.004374805,0.009105614,0.002989175,-0.003724389,0.002775607,-0.000476027,-0.008118837,0.000640073,0.001404076,0.01162729,-0.002045515,0.004747386,0.005020811
KIAA0319,0.035508833,-0.000347745,0.006237816,-0.006229839,0.001610198,0.019321738,0.008236692,-0.006788571,0.001565259,-0.021472219,-0.025729953,0.001650193,0.006367613,0.001627683,-0.012761653,0.012799213
KIAA0513,-0.009408524,-0.007717335,-0.030646307,0.003735753,0.026024461,-0.025802531,0.004820565,0.001532764,0.000955177,-0.00469521,-0.022078735,-0.029940917,0.005654404,0.008920503,0.010072094,-0.028999326
KIAA0825,-0.003553779,-0.023175003,0.022645624,0.019364822,-0.000883437,-0.001118302,-0.009260019,0.024971391,0.015318484,0.024126803,-0.006841916,-0.015145451,0.006083776,-0.010859795,-0.004241763,0.011068052
KIAA1841,-0.002654195,0.008757859,-0.019868664,0.005687295,-0.02183555,0.010079954,0.031481942,-0.023591382,-0.031315161,-0.003783258,-0.03770237,0.028949567,0.010490916,0.003691693,0.004741162,0.019494697
KIF12,0.004006156,0.012946645,-0.023802648,0.02077549,0.011552199,0.018609455,-0.020780954,-0.031317787,0.001041604,0.018061019,-0.005775836,-0.036265077,-0.018590025,-0.00106657,0.005246273,0.001254457
KIF21A,0.014930527,0.030926581,-0.012759729,-0.010969643,-0.020808604,0.012164457,0.017328267,-0.012829897,-0.005075563,-0.007102086,0.003790196,0.018261125,0.001040826,-0.048876103,0.019403899,-0.001962307
KIF26A,-0.010802575,-0.009592104,0.015121522,-0.000794548,-0.008087044,0.029809859,-0.00026284,0.0259035,-0.012539727,-0.005079256,0.020701593,-0.060001448,0.007705984,0.015499859,-0.015075419,0.002707064
KIF27,-0.024473755,0.005689016,0.006475644,-0.026367671,0.032647911,-0.010164068,-0.010683291,0.018546969,0.020395313,-0.016446723,-0.005594826,-0.016818451,-0.030526425,-0.000942448,-0.010080509,0.00103017
KIF3B,0.034265517,-0.000676182,-0.017362909,0.000755088,0.004017308,-0.003068153,0.004449827,0.009734119,0.033647172,0.011162857,0.00151175,-0.010096585,-0.010619284,0.006294724,0.003005334,0.01933864
KIF5B,-0.013162646,-0.005706069,-0.025317559,0.034001389,0.001443278,0.025173648,0.007736824,0.012664837,0.03044486,0.018248399,-0.01380768,-0.022557295,-0.015964077,-0.000350035,0.014270287,-0.010026896
KIFAP3,0.031706129,-0.009223997,0.004668686,0.004101019,-0.016192981,0.008074038,-0.014606062,0.00881636,0.001150854,-0.008930507,0.015275667,0.00533218,-0.029061322,0.00806224,-0.024521001,0.021203539
KIFC3,0.007146626,-0.034124429,0.002680268,-0.006715221,-0.00915373,-0.014722297,0.018046663,0.023164201,-0.000130216,-0.01259538,0.002015789,0.017299783,-0.015790404,0.005071616,0.001733475,-0.025449508
KIRREL3,-0.002052981,-0.018891923,-0.025045078,0.035594259,0.015480148,0.001289728,0.009149366,-0.005582443,-0.009863383,-0.004594957,-0.007974865,0.010770154,0.009670927,0.040994475,0.016246689,0.005958975
KISS1R,0.009458957,-0.029392258,-0.010911536,0.021125708,-0.011141756,0.00219509,0.027809627,0.019467001,0.024488621,0.024298082,-0.012441582,0.018917228,-0.01176164,0.009516802,-0.028323056,0.02334263
KLC4,0.021566719,-0.026652264,-0.028304523,-0.005359731,0.001766403,-0.019126133,-0.020512737,-0.000726671,-0.005500401,-0.014603508,0.021141442,-0.001337448,-0.006995641,-0.000204297,0.001082045,0.012987591
KLF4,3.24E-05,0.030532689,-0.025117797,0.020957398,-0.004628411,-0.028601331,-0.022788654,0.026757497,0.009784662,-0.005804379,-0.003778197,-0.000417971,-0.015084561,0.007551113,-0.002537727,0.000696256
KLHDC3,0.008226902,-0.018171815,-0.008342354,-0.013508981,-0.018096037,-0.000605958,-0.045575839,-0.026637945,0.013463653,-0.007385617,-0.01176346,0.012539256,-0.01923701,-0.022615496,-0.018961845,-0.01238097
KLHDC7A,0.018932423,-0.027189979,0.009936005,-0.010754829,-0.017961004,-0.002327118,-0.032960812,-0.011939453,0.00125651,0.002345825,0.016686153,-0.026590027,-0.010228064,0.022604893,0.010367457,-0.003026887
KLHL31,0.002949646,0.011711272,0.005408412,0.01829649,-0.004831395,0.024049182,-0.019870668,-0.00140756,-0.02289583,-0.019820011,0.008901897,0.013863148,0.013752896,0.003303436,-0.051459953,-0.034427261
KLHL6,-0.005346904,-0.014993662,0.042668493,0.012190929,-0.01203656,-0.01595652,9.23E-05,0.001834406,-0.00939633,0.02595026,0.000223037,0.011580016,-0.003881051,0.012442437,-0.020823281,0.002109091
KLHL7,0.016030783,0.003902216,0.015506848,0.014053575,-0.018419401,0.027288883,-0.021028759,0.003961399,-0.02082988,0.023027847,0.022211996,-0.026930006,-0.008580897,-0.011665666,0.001536807,0.032219375
KMO,-0.026671029,-0.005216743,0.027742193,-0.002550931,0.030948408,-0.011269347,0.003437433,0.007900542,0.009086702,-0.009033055,0.024446755,-0.006008419,-0.000804667,0.013278912,-0.002649607,-0.009496776
KMT5C,0.002357287,0.013149485,0.005483177,0.020584508,0.017080569,0.001821577,-0.01830558,-0.022388238,-0.019226074,-0.015692492,-0.017858167,0.03975102,0.017797845,0.029099548,0.020599149,0.025413731
KNOP1,-0.019973928,-0.030542655,-0.007568677,0.003249272,-0.005361502,-0.002025434,-0.016702766,0.007557918,-0.004103159,-5.76E-06,0.006377935,0.026099316,-0.008782836,-0.017276443,0.012454502,-0.020041208
KPNA2,-0.028993383,-0.026324072,-0.013503425,0.002975188,-0.011821113,0.014616748,0.014901401,0.006046561,0.020195822,-0.017890241,0.004117055,0.009299103,-0.007033368,-0.004625138,0.002922261,0.006526006
KPNA3,-0.00644117,-0.001773642,0.01014242,-0.020909555,-0.037283631,-0.006126778,0.013694078,0.024754177,-0.025698375,0.004934407,0.033072932,-0.00999505,-0.001932463,-0.030003655,0.025462536,0.007017911
KRAS,-0.006246884,0.003158293,-0.033699583,0.040379485,0.011579511,-0.016792476,-0.00182108,0.004534687,0.011285051,0.007878028,-0.008389765,-0.022925136,0.010327915,-0.010905146,-0.001907486,0.01564645
KRR1,-0.008387299,0.00635727,0.033575025,0.026703516,-0.017675694,-0.005738536,0.014872461,-0.011819029,-0.018269435,-0.017482631,0.010760789,0.010698226,-0.001488812,-0.014760303,-0.009317106,-0.020730239
KRT20,-0.030079524,0.012274996,0.007324252,0.018835947,-0.0119664,0.009241703,-0.015032064,0.00966919,0.016594672,-0.02957023,-0.001189635,-0.000120407,0.002258128,0.00466914,0.013918927,-0.011808142
KRT222,0.024571325,-0.005201955,-0.004718631,-0.014567575,-0.00306121,-0.006461195,0.003524719,-0.013876267,0.016449203,-0.013760872,0.012032173,-0.014698197,-0.029316757,0.031868098,-0.000660802,-0.018778304
KRT23,-0.020831163,-0.008352255,-0.014630118,-0.011276408,0.007366384,0.012094296,-0.015423988,0.013162107,-0.020682103,0.027772992,-0.030041179,-0.016943667,-0.038899788,-0.025676884,-0.00440494,-0.026262197
KRT27,0.01251555,-0.020862682,-0.003546253,-0.004657182,-0.021246658,-0.015225664,-0.002881617,0.030695384,0.002046524,-0.003029847,0.010877303,-0.02124851,-0.00012186,0.037886323,0.017109415,0.019069051
KRT36,0.006252196,-0.015252765,-0.000702589,-0.012173609,-0.011362401,0.01134435,-0.008662268,0.034082208,0.01552218,0.004569858,-0.006425821,0.004864793,-0.004669642,-0.052972002,-0.009618717,0.015426071
KRT5,-0.0153464,-0.019443926,0.032827737,0.028614505,0.002411732,0.006668936,-0.014328952,0.004016829,0.010772683,-0.010996184,0.017357785,-0.016958887,0.00671413,-0.014084464,-0.003068134,0.004650629
KRT8,-0.02923629,0.010030161,0.020347113,-0.027290782,0.017763382,0.006883509,-0.010048946,0.010244436,0.009364584,-0.001614443,-0.00103974,-0.012005616,0.005630562,-0.002751062,0.006967536,0.019725425
KRT83,0.0004625,-0.007426759,0.003784842,0.005778255,0.02638662,-0.006393466,-0.000508025,0.005582177,0.012505719,0.013892049,-0.026954876,0.023416769,-0.020967632,0.049790524,-0.031102811,-0.028528353
KRT84,-0.010055233,-0.004799052,-0.015527556,0.003886526,0.023030867,-0.034023433,0.009422715,0.000394136,-0.012332282,-0.009909736,-0.033772042,0.00400848,-0.004807327,0.024466649,0.017972334,-0.014244057
KSR1,-0.007805784,-0.022875514,-0.019035906,-0.000420527,0.03562125,0.002256203,0.02693801,0.00415847,0.004174464,0.007380167,0.015890378,-0.013108186,0.007093548,-0.031374379,0.000866887,-0.028541182
KY,0.005338133,-0.011065592,-0.001392882,0.005094053,-0.016306124,0.005561967,0.019055717,-0.012025365,0.011888039,0.02712947,0.021305382,0.002773854,-0.040761271,-0.022485562,-0.055870423,0.02092931
L3MBTL2,-0.005338164,-0.035896208,-0.009271428,-0.016856321,0.000868992,0.027506372,0.008995208,-0.032763976,0.005339613,0.000211518,0.0367564,-0.00439167,0.004871316,-0.017653073,-0.00299236,0.005417771
LACTB,-0.015238336,0.024128808,0.006521861,-0.01636636,0.017366607,0.019468242,-0.007219126,-0.002196192,-0.001546603,0.018333677,-0.021289968,0.003364795,0.005353329,0.001063111,0.019511439,0.008371832
LAG3,-0.006068262,-0.034027971,0.009851967,0.03016968,0.004494457,0.009323653,0.00563944,0.012631065,0.022665961,0.016259122,-0.009554451,0.011069572,-4.26E-05,0.003532618,0.009613742,0.001281217
LAMP1,0.021299594,0.021108975,-0.018211066,8.91E-05,0.03240111,-0.005381048,0.021391336,-0.00397173,-0.024255557,2.03E-05,0.002462867,-0.007530861,-0.008654416,0.012119745,-0.01102243,0.0252827
LAMP2,0.035724107,0.020442184,0.006503718,0.001434032,0.015323289,0.008250328,-0.004874421,-0.004815054,0.010970553,0.006420223,0.013899597,0.004761387,-0.007288082,0.007363089,0.007834382,-0.001437349
LAMP3,-0.024585406,0.003402988,0.030197658,-0.019806829,0.021603944,-0.005707637,-0.013705454,-0.007555539,-0.000358817,-0.008434286,0.005258509,-0.018565109,-0.000243729,-0.008612769,0.005808202,0.006939014
LANCL1,-0.000389123,-0.016806831,0.004169254,-0.003000916,-0.020773498,0.038620761,-0.012252805,-0.030834455,-0.028460458,-0.006314583,-0.00901005,0.025064751,0.013622343,-0.011984521,-0.00736207,0.023128565
LAP3,-0.001484364,-0.014990679,0.020482674,0.003154544,-0.003129689,-0.032614211,-0.011119852,-0.029169485,0.007547568,0.009112353,-0.00733953,-0.012918004,-0.048320562,-0.004179181,-0.005449556,0.018165739
LAPTM4B,0.020095727,-0.014977304,-0.024606782,-0.017391479,0.003367006,0.014305181,0.042920099,-0.001428939,0.014401549,0.001073328,-0.004191111,0.009634778,0.0095858,0.006784218,0.021574241,-0.001657712
LARGE2,-6.28E-05,-0.003927933,-0.000467556,0.012902653,-0.017041073,-0.023164231,0.002051457,0.020544435,0.01836043,0.027646864,-0.053543228,-0.00410304,-0.01677912,-0.016008818,-0.014770048,-0.036902889
LAX1,-0.025180728,0.016936144,0.013793647,-0.025937605,0.014471912,0.004080655,-0.022372556,0.018121438,0.009527688,0.020625923,0.001061463,0.011678817,-0.005733599,-0.024749213,0.007840578,-0.011851566
LBH,-0.015965046,-0.026512167,-0.01117643,-0.00332825,0.00670791,-0.020630729,0.031423452,0.00687958,-0.011303972,0.010629962,-0.011372584,0.033848741,0.016334045,-0.001197232,-0.017180295,-0.019978743
LCT,-0.013651679,0.006639977,0.025133901,0.017131149,-0.03691998,0.006936871,0.012001653,-0.02459416,0.007555776,-0.007448927,-0.015749107,0.00832876,-0.000879699,-0.02600668,-0.015357532,0.001078419
LDAH,-0.010548579,-0.005710629,0.008150028,0.005542198,-0.017946188,0.014210945,-0.025822589,-0.021524381,-0.005171197,0.007089651,-0.001145377,0.006643596,0.033445129,0.015140286,0.003196456,-0.000997038
LDB3,0.00910351,-0.004499448,0.006411853,0.009053534,-0.015432335,0.032784835,-0.005421151,0.004660324,-0.003177056,0.013344128,-0.016524322,0.001356498,-0.024306322,0.036361501,-0.0310415,0.016476566
LDLRAD3,0.011000094,0.011490854,0.006569637,-0.001653005,-0.00534759,-0.002053826,0.014597399,-0.041022549,0.009316736,0.008137389,-0.003878537,-0.017223535,-0.007422261,-0.042553129,-0.024269195,-0.008444569
LEAP2,-0.00036225,-0.010716364,0.012855979,-0.010004662,-0.025827676,-0.012421738,-0.010727899,0.026853479,0.005082959,0.018702628,0.023827841,0.027242399,0.032554421,0.002790381,0.01527537,0.017537972
LEFTY1,0.024391542,-0.007219885,0.016654153,0.007765467,0.002064166,-0.030208684,0.029092694,0.023190701,-0.008048397,0.018011479,-0.016896955,0.012337417,0.013638555,-0.005270733,-0.009658413,-0.021736767
LEMD2,0.007835429,-0.026134275,-0.010919009,0.011664301,0.021040202,-0.01035582,-0.004309166,0.046938577,-0.015792021,0.006776093,-0.007690216,0.002498901,0.000977912,-0.011354812,0.028524482,-0.015370449
LENG1,-0.018063842,-0.023796833,-0.005779882,0.022943355,0.024959595,0.021439572,0.010062792,0.023706774,0.014003997,0.006455889,-0.008881878,0.012057273,0.00254593,-0.012201157,-0.000162214,-0.03624658
